level_0,index,Participant,State,Activity,Minute,MET (Google Fit),Datetime,Watch Intensity,MET (Ainsworth),MET (Freedson),MET (VM3),model_classification,scaled_intensity,estimation
491,491,P427,lab,breathing,1,2.490828383394811,2020-02-21 10:47:00,0.5716114342943193,1.0,1.439008,0.668876,0,1.5237098522054648,1.5
492,492,P427,lab,breathing,2,2.490828383394811,2020-02-21 10:48:00,0.6275152690460145,1.0,1.439008,0.668876,0,1.5455887683007317,1.5
493,493,P427,lab,breathing,3,2.490828383394811,2020-02-21 10:49:00,1.3476789039098402,1.0,1.439008,0.668876,0,1.827437049586483,1.5
494,494,P427,lab,breathing,4,2.490828383394811,2020-02-21 10:50:00,0.18386121808685346,1.0,1.439008,0.668876,0,1.3719572133389977,1.3719572133389977
495,495,P427,lab,breathing,5,2.490828383394811,2020-02-21 10:51:00,0.11639413250775699,1.0,1.439008,0.668876,0,1.3455528224571631,1.3455528224571631
496,496,P427,lab,standing,1,1.3412152833664368,2020-02-21 10:53:00,0.11412371775397215,1.8,1.439008,0.668876,0,1.3446642570462188,1.3446642570462188
497,497,P427,lab,standing,2,1.3412152833664368,2020-02-21 10:54:00,0.14997784698283195,1.8,1.439008,0.668876,0,1.35869638004013,1.35869638004013
498,498,P427,lab,standing,3,1.3412152833664368,2020-02-21 10:55:00,5.314913387562497,1.8,1.439008,0.668876,0,3.380081707750172,1.5
499,499,P427,lab,standing,4,1.3412152833664368,2020-02-21 10:56:00,2.51301883182368,1.8,1.439008,0.668876,0,2.2835126411543385,1.5
500,500,P427,lab,standing,5,1.3412152833664368,2020-02-21 10:57:00,2.584286960749698,1.8,1.4588830000000002,0.7875722306604553,0,2.3114046349677277,1.5
501,501,P427,lab,breathing,1,0.6706076416832184,2020-02-21 10:59:00,1.0508571959029174,1.0,1.439008,0.668876,0,1.7112708281889366,1.5
502,502,P427,lab,breathing,2,0.6706076416832184,2020-02-21 11:00:00,0.8159004963403617,1.0,1.439008,0.668876,0,1.6193165295512384,1.5
503,503,P427,lab,breathing,3,0.6706076416832184,2020-02-21 11:01:00,0.5567478394255396,1.0,1.439008,0.668876,0,1.5178927316724553,1.5
504,504,P427,lab,breathing,4,0.6706076416832184,2020-02-21 11:02:00,0.16115895280376186,1.0,1.439008,0.668876,0,1.36307229588195,1.36307229588195
505,505,P427,lab,breathing,5,0.6706076416832184,2020-02-21 11:03:00,2.523414460706566,1.0,1.439008,0.668876,0,2.2875811472433467,1.5
506,506,P427,lab,squats,1,0.6706076416832184,2020-02-21 11:06:00,4.318011259298939,5.0,1.5932380000000002,3.688880597373653,1,2.9899271125180484,2.9899271125180484
507,507,P427,lab,squats,2,0.6706076416832184,2020-02-21 11:07:00,3.399116084850748,5.0,1.632193,3.822439306492832,1,2.630301864779783,2.630301864779783
508,508,P427,lab,squats,3,0.6706076416832184,2020-02-21 11:08:00,3.902807707198303,5.0,1.7705229999999998,4.2656854494596175,1,2.8274301439430785,2.8274301439430785
509,509,P427,lab,squats,4,0.6706076416832184,2020-02-21 11:09:00,3.9943776693095687,5.0,2.040823,4.588109049550001,1,2.863267605304678,2.863267605304678
510,510,P427,lab,squats,5,0.6706076416832184,2020-02-21 11:10:00,3.8407449955214417,5.0,1.846843,3.750719808203622,1,2.8031408466622403,2.8031408466622403
511,511,P427,lab,breathing,1,0.6706076416832184,2020-02-21 11:12:00,3.41699057008788,1.0,1.439008,0.668876,0,2.6372973484435835,1.5
512,512,P427,lab,breathing,2,0.6706076416832184,2020-02-21 11:13:00,0.18250090337448205,1.0,1.439008,0.668876,0,1.371424831050961,1.371424831050961
513,513,P427,lab,breathing,3,0.6706076416832184,2020-02-21 11:14:00,1.782295762335714,1.0,1.439008,0.668876,0,1.9975317456180413,1.5
514,514,P427,lab,breathing,4,0.6706076416832184,2020-02-21 11:15:00,4.550638099324272,1.0,1.526458,0.9956705244599426,0,3.0809695810182416,1.5
515,515,P427,lab,breathing,5,0.6706076416832184,2020-02-21 11:16:00,6.370491446191296,1.0,1.464448,0.7376566127335312,1,3.793200125821549,3.793200125821549
516,516,P427,lab,reading,1,0.5748065500141871,2020-02-21 11:18:00,0.2910819071766692,1.3,1.439008,0.668876,0,1.4139198527660115,1.4139198527660115
517,517,P427,lab,reading,2,0.5748065500141871,2020-02-21 11:19:00,1.1456735259824449,1.3,1.439008,0.668876,0,1.7483788108431717,1.5
518,518,P427,lab,reading,3,0.5748065500141871,2020-02-21 11:20:00,1.6174170009485531,1.3,1.439008,0.668876,0,1.9330036394102328,1.5
519,519,P427,lab,reading,4,0.5748065500141871,2020-02-21 11:21:00,0.4447514549003197,1.3,1.439008,0.668876,0,1.4740610426499734,1.4740610426499734
520,520,P427,lab,reading,5,0.5748065500141871,2020-02-21 11:22:00,2.079033599136644,1.3,1.439008,0.668876,0,2.113665142593311,1.5
521,521,P427,lab,breathing,1,1.1496131000283742,2020-02-21 11:24:00,0.6281263819357452,1.0,1.439008,0.668876,0,1.5458279377190467,1.5
522,522,P427,lab,breathing,2,1.1496131000283742,2020-02-21 11:25:00,1.4640750469269357,1.0,1.470013,0.7410642863974481,0,1.8729906588906544,1.5
523,523,P427,lab,breathing,3,1.1496131000283742,2020-02-21 11:26:00,4.261754028863764,1.0,1.439008,0.668876,0,2.967909889014325,1.5
524,524,P427,lab,breathing,4,1.1496131000283742,2020-02-21 11:27:00,3.6369967070160745,1.0,1.439008,0.668876,0,2.72340049023476,1.5
525,525,P427,lab,breathing,5,1.1496131000283742,2020-02-21 11:28:00,1.2281769450090751,1.0,1.443778,0.6836229504644181,0,1.7806679264373668,1.5
526,526,P427,lab,aerobics,1,1.5328174667044991,2020-02-21 11:30:00,8.860832966882482,7.3,2.208568,3.0462293911276213,1,4.7678376157498965,4.7678376157498965
527,527,P427,lab,aerobics,2,1.5328174667044991,2020-02-21 11:31:00,12.783943282543365,7.3,2.347693,3.3509653196204336,1,6.303213530659149,6.303213530659149
528,528,P427,lab,aerobics,3,1.5328174667044991,2020-02-21 11:32:00,9.475973277295056,7.3,2.924068,3.7886763842940017,1,5.008583233615134,5.008583233615134
529,529,P427,lab,aerobics,4,1.5328174667044991,2020-02-21 11:33:00,10.167633633457678,7.3,2.831053,4.75128625754186,1,5.279276272225432,5.279276272225432
530,530,P427,lab,aerobics,5,1.5328174667044991,2020-02-21 11:34:00,9.600185189257394,7.3,3.251608,4.3513160114344025,1,5.057195676964097,5.057195676964097
531,531,P427,lab,breathing,1,1.3412152833664368,2020-02-21 11:36:00,7.193679747407446,1.0,1.439008,0.668876,0,4.11536886170361,1.5
532,532,P427,lab,breathing,2,1.3412152833664368,2020-02-21 11:37:00,6.875456512771274,1.0,1.439008,0.668876,0,3.990826789033755,1.5
533,533,P427,lab,breathing,3,1.3412152833664368,2020-02-21 11:38:00,0.905598637395735,1.0,1.439008,0.668876,0,1.6544214219216566,1.5
534,534,P427,lab,breathing,4,1.3412152833664368,2020-02-21 11:39:00,0.7585759287826057,1.0,1.439008,0.668876,0,1.596881585519862,1.5
535,535,P427,lab,breathing,5,1.3412152833664368,2020-02-21 11:40:00,0.6908438278514618,1.0,1.439008,0.668876,0,1.5703734763747432,1.5
536,536,P427,lab,sweeping,1,2.874032750070936,2020-02-21 11:42:00,6.8950287385865305,2.3,1.504198,2.4151253127311465,1,3.9984867123343952,3.9984867123343952
537,537,P427,lab,sweeping,2,2.874032750070936,2020-02-21 11:43:00,5.7251384762051165,2.3,1.6472980000000002,2.1266758720825845,1,3.540630270016968,3.540630270016968
538,538,P427,lab,sweeping,3,2.874032750070936,2020-02-21 11:44:00,7.076147345657637,2.3,1.552693,2.1773767955881227,1,4.069370558227993,4.069370558227993
539,539,P427,lab,sweeping,4,2.874032750070936,2020-02-21 11:45:00,4.600278276149936,2.3,1.501018,1.6891325431174653,1,3.100397108101972,3.100397108101972
540,540,P427,lab,sweeping,5,2.874032750070936,2020-02-21 11:46:00,4.766163015376521,2.3,1.480348,1.8525499501133749,1,3.1653189208388635,3.1653189208388635
541,541,P427,lab,breathing,1,0.2874032750070936,2020-02-21 11:48:00,1.1779159123891092,1.0,1.439008,0.668876,0,1.7609974168839886,1.5
542,542,P427,lab,breathing,2,0.2874032750070936,2020-02-21 11:49:00,5.6594142281972575,1.0,1.439008,0.673191,0,3.514907968246876,1.5
543,543,P427,lab,breathing,3,0.2874032750070936,2020-02-21 11:50:00,5.1458107233725725,1.0,1.439008,0.668876,0,3.313900505374153,1.5
544,544,P427,lab,breathing,4,0.2874032750070936,2020-02-21 11:51:00,0.15552206801410096,1.0,1.439008,0.668876,0,1.3608662051924747,1.3608662051924747
545,545,P427,lab,breathing,5,0.2874032750070936,2020-02-21 11:52:00,2.40970665634426,1.0,1.439008,0.668876,0,2.243079664973484,1.5
546,546,P427,lab,pushups,1,1.2454141916974055,2020-02-21 11:54:00,1.1159299113029901,3.8,1.446958,2.818626322290707,1,1.7367381415969172,1.7367381415969172
547,547,P427,lab,pushups,2,1.2454141916974055,2020-02-21 11:55:00,5.364030346859254,3.8,1.439008,2.288778724001044,1,3.3993044647592656,3.3993044647592656
548,548,P427,lab,pushups,3,1.2454141916974055,2020-02-21 11:56:00,8.386734913226293,3.8,1.439008,2.536487758001111,1,4.5822912827846345,4.5822912827846345
549,549,P427,lab,pushups,4,1.2454141916974055,2020-02-21 11:57:00,6.595025674172675,3.8,1.4564979999999998,3.3934331525069905,1,3.8810754130239378,3.8810754130239378
550,550,P427,lab,pushups,5,1.2454141916974055,2020-02-21 11:58:00,4.873654481686994,3.8,1.477963,3.1477908857340786,1,3.2073875335343933,3.2073875335343933
551,551,P427,lab,breathing,1,0.5748065500141871,2020-02-21 12:00:00,6.252623712371228,1.0,1.439008,0.668876,0,3.7470705844395913,1.5
552,552,P427,lab,breathing,2,0.5748065500141871,2020-02-21 12:01:00,3.5211520103341427,1.0,1.439008,0.668876,0,2.6780626988284433,1.5
553,553,P427,lab,breathing,3,0.5748065500141871,2020-02-21 12:02:00,2.581042263279308,1.0,1.439008,0.8212437763439502,0,2.3101347674528334,1.5
554,554,P427,lab,breathing,4,0.5748065500141871,2020-02-21 12:03:00,2.19394349620056,1.0,1.439008,0.668876,0,2.1586370842775247,1.5
555,555,P427,lab,breathing,5,0.5748065500141871,2020-02-21 12:04:00,0.44867000916732747,1.0,1.439008,0.668876,0,1.4755946354777896,1.4755946354777896
556,556,P427,lab,lie down,1,0.5748065500141871,2020-02-21 12:06:00,0.2184660070990317,1.3,1.439008,0.668876,0,1.3855003858003268,1.3855003858003268
557,557,P427,lab,lie down,2,0.5748065500141871,2020-02-21 12:07:00,1.118249664070412,1.3,1.439008,0.668876,0,1.7376460162782452,1.5
558,558,P427,lab,lie down,3,0.5748065500141871,2020-02-21 12:08:00,0.1870723685298528,1.3,1.439008,0.668876,0,1.3732139516544228,1.3732139516544228
559,559,P427,lab,lie down,4,0.5748065500141871,2020-02-21 12:09:00,1.6585821433851138,1.3,1.439008,0.668876,0,1.949114317710202,1.5
560,560,P427,lab,lie down,5,0.5748065500141871,2020-02-21 12:10:00,1.2722023423974582,1.3,1.439008,0.668876,0,1.7978980141370662,1.5
561,561,P427,lab,breathing,1,0.8622098250212807,2020-02-21 12:12:00,7.633812051863106,1.0,1.439008,0.668876,0,4.287622121301508,1.5
562,562,P427,lab,breathing,2,0.8622098250212807,2020-02-21 12:13:00,1.0929641745438132,1.0,1.439008,0.668876,0,1.7277501100986887,1.5
563,563,P427,lab,breathing,3,0.8622098250212807,2020-02-21 12:14:00,0.2462598277347357,1.0,1.439008,0.668876,0,1.3963779700010603,1.3963779700010603
564,564,P427,lab,breathing,4,0.8622098250212807,2020-02-21 12:15:00,0.7696497877709182,1.0,1.439008,0.668876,0,1.601215528490541,1.5
565,565,P427,lab,breathing,5,0.8622098250212807,2020-02-21 12:16:00,0.5846051881093853,1.0,1.439008,0.668876,0,1.5287951786548055,1.5
566,566,P427,lab,stairs,1,0.6706076416832184,2020-02-21 12:20:00,10.556228557508707,8.0,5.107138,5.730720013712888,1,5.43135950186651,5.43135950186651
567,567,P427,lab,stairs,2,0.6706076416832184,2020-02-21 12:21:00,8.934536604807393,8.0,4.515658,4.856023668581678,1,4.796682787413656,4.796682787413656
568,568,P427,lab,stairs,3,0.6706076416832184,2020-02-21 12:22:00,9.02650883089157,8.0,4.0696629999999985,4.553783968991544,1,4.8326776816195425,4.8326776816195425
569,569,P427,lab,stairs,4,0.6706076416832184,2020-02-21 12:23:00,8.55187158929688,8.0,3.9949330000000014,4.384665487058303,1,4.6469203282883536,4.6469203282883536
570,570,P427,lab,stairs,5,0.6706076416832184,2020-02-21 12:24:00,8.251565672748688,8.0,3.347008,3.778807710894791,1,4.529390502646637,4.529390502646637
571,571,P427,lab,breathing,1,0.6706076416832184,2020-02-21 12:27:00,5.230114188424307,1.0,1.439008,0.668876,0,3.346894099581056,1.5
572,572,P427,lab,breathing,2,0.6706076416832184,2020-02-21 12:28:00,1.0012802442967643,1.0,1.439008,0.668876,0,1.691868045369692,1.5
573,573,P427,lab,breathing,3,0.6706076416832184,2020-02-21 12:29:00,5.7749089589931115,1.0,1.439008,0.668876,-1,3.560108794554257,3.560108794554257
574,574,P427,lab,breathing,4,0.6706076416832184,2020-02-21 12:30:00,2.6338359895146675,1.0,1.439008,0.671465,0,2.3307964897083866,1.5
575,575,P427,lab,breathing,5,0.6706076416832184,2020-02-21 12:31:00,1.0646408953098363,1.0,1.439008,0.668876,0,1.7166653132747247,1.5
576,576,P424,lab,computer,1,0.9034310115611022,2020-02-12 10:25:00,0.7451218839976647,1.3,1.439008,0.668876,1,1.5970495451526252,1.5970495451526252
577,577,P424,lab,computer,2,0.9034310115611022,2020-02-12 10:26:00,0.5853524010529715,1.3,1.439008,0.668876,1,1.5333560028513766,1.5333560028513766
578,578,P424,lab,computer,3,0.9034310115611022,2020-02-12 10:27:00,1.235772416615325,1.3,1.439008,0.668876,1,1.7926517958354489,1.7926517958354489
579,579,P424,lab,computer,4,0.9034310115611022,2020-02-12 10:28:00,3.4334000019080966,1.3,1.439008,0.668876,1,2.66875581136068,2.66875581136068
580,580,P424,lab,computer,5,0.9034310115611022,2020-02-12 10:29:00,0.5454419059811134,1.3,1.439008,0.668876,0,1.5174453247965247,1.5
581,581,P424,lab,breathing,1,1.003812235067891,2020-02-12 10:32:00,3.0264504998705424,1.0,1.443778,0.6743340912414506,0,2.506521729827891,1.5
582,582,P424,lab,breathing,2,1.003812235067891,2020-02-12 10:33:00,0.3817722911863757,1.0,1.439008,0.668876,0,1.4521969598320694,1.4521969598320694
583,583,P424,lab,breathing,3,1.003812235067891,2020-02-12 10:34:00,2.504465786588585,1.0,1.444573,0.674917,0,2.2984278260156192,1.5
584,584,P424,lab,breathing,4,1.003812235067891,2020-02-12 10:35:00,0.4343708266732837,1.0,1.439008,0.668876,0,1.4731658393907447,1.4731658393907447
585,585,P424,lab,breathing,5,1.003812235067891,2020-02-12 10:36:00,2.144330785556772,1.0,1.439008,0.668876,0,2.1548567666392766,1.5
586,586,P424,lab,slow walk,1,3.914867716764776,2020-02-12 10:40:00,4.173883962509059,2.8,3.8740930000000002,4.384605857588951,1,2.9639564066098987,2.9639564066098987
587,587,P424,lab,slow walk,2,3.914867716764776,2020-02-12 10:41:00,2.4630505479162736,2.8,3.572788,3.974948803778072,1,2.2819172683817537,2.2819172683817537
588,588,P424,lab,slow walk,3,3.914867716764776,2020-02-12 10:42:00,2.2618263225677486,2.8,3.426508,3.6404125846620494,1,2.201697419928536,2.201697419928536
589,589,P424,lab,slow walk,4,3.914867716764776,2020-02-12 10:43:00,2.2005146163314917,2.8,3.4360480000000004,3.637593616714161,1,2.177254956432096,2.177254956432096
590,590,P424,lab,slow walk,5,3.914867716764776,2020-02-12 10:44:00,2.274637295934377,2.8,3.4217380000000004,3.72168235874174,1,2.2068046297599033,2.2068046297599033
591,591,P424,lab,breathing,1,0.8030497880543129,2020-02-12 11:00:00,5.798904835178961,1.0,1.443778,0.677506,0,3.6117856026876094,1.5
592,592,P424,lab,breathing,2,0.8030497880543129,2020-02-12 11:01:00,1.6743140683926194,1.0,1.439008,0.668876,0,1.9674803721913332,1.5
593,593,P424,lab,breathing,3,0.8030497880543129,2020-02-12 11:02:00,1.1259318470683353,1.0,1.439008,0.668876,0,1.7488628642204156,1.5
594,594,P424,lab,breathing,4,0.8030497880543129,2020-02-12 11:03:00,0.35727482828962137,1.0,1.439008,0.668876,0,1.4424308257711125,1.4424308257711125
595,595,P424,lab,breathing,5,0.8030497880543129,2020-02-12 11:04:00,0.9622715361696508,1.0,1.439008,0.668876,0,1.6836182083378568,1.5
596,596,P424,lab,fast walk,1,3.8144864932579865,2020-02-12 11:07:00,4.783647647083038,4.3,4.564153,5.426213733771063,1,3.207044187338477,3.207044187338477
597,597,P424,lab,fast walk,2,3.8144864932579865,2020-02-12 11:08:00,3.7425326743816663,4.3,4.599928,5.591482844978482,1,2.791994333436321,2.791994333436321
598,598,P424,lab,fast walk,3,3.8144864932579865,2020-02-12 11:09:00,3.990796498549951,4.3,4.676248,5.811974296574937,1,2.890966941315425,2.890966941315425
599,599,P424,lab,fast walk,4,3.8144864932579865,2020-02-12 11:10:00,3.714786282234024,4.3,4.5331480000000015,5.673333530150198,1,2.7809329844891337,2.7809329844891337
600,600,P424,lab,fast walk,5,3.8144864932579865,2020-02-12 11:11:00,3.7277823388295315,4.3,4.6158280000000005,5.699150799378757,1,2.7861139794154424,2.7861139794154424
601,601,P424,lab,breathing,1,1.1041934585746804,2020-02-12 11:14:00,4.201141757833469,1.0,1.439008,0.671465,0,2.9748229720361334,1.5
602,602,P424,lab,breathing,2,1.1041934585746804,2020-02-12 11:15:00,4.70340186491264,1.0,1.439008,0.668876,0,3.1750534840642084,1.5
603,603,P424,lab,breathing,3,1.1041934585746804,2020-02-12 11:16:00,4.516527588508923,1.0,1.439008,0.668876,0,3.100554371907379,1.5
604,604,P424,lab,breathing,4,1.1041934585746804,2020-02-12 11:17:00,0.056260662908295136,1.0,1.439008,0.668876,0,1.3224288196143579,1.3224288196143579
605,605,P424,lab,breathing,5,1.1041934585746804,2020-02-12 11:18:00,1.4487499896026292,1.0,1.439008,0.668876,0,1.8775572221049943,1.5
606,606,P424,lab,standing,1,0.9034310115611022,2020-02-12 11:20:00,1.274816746897616,1.8,1.439008,0.7201936693157435,0,1.8082171695014568,1.5
607,607,P424,lab,standing,2,0.9034310115611022,2020-02-12 11:21:00,0.8385590816444364,1.8,1.439008,0.668876,0,1.6342991249292895,1.5
608,608,P424,lab,standing,3,0.9034310115611022,2020-02-12 11:22:00,0.6437911782629224,1.8,1.439008,0.668876,0,1.5566531473351184,1.5
609,609,P424,lab,standing,4,0.9034310115611022,2020-02-12 11:23:00,0.3613947473639396,1.8,1.439008,0.668876,0,1.4440732685893607,1.4440732685893607
610,610,P424,lab,standing,5,0.9034310115611022,2020-02-12 11:24:00,0.2317627394736668,1.8,1.439008,0.668876,0,1.3923943019558325,1.3923943019558325
611,611,P424,lab,breathing,1,0.8030497880543129,2020-02-12 11:26:00,5.040269457017019,1.0,1.441393,0.7165367327891631,0,3.3093487814649483,1.5
612,612,P424,lab,breathing,2,0.8030497880543129,2020-02-12 11:27:00,0.1752232676132154,1.0,1.439008,0.668876,0,1.3698543326434172,1.3698543326434172
613,613,P424,lab,breathing,3,0.8030497880543129,2020-02-12 11:28:00,0.1940212914710029,1.0,1.439008,0.668876,0,1.377348334036539,1.377348334036539
614,614,P424,lab,breathing,4,0.8030497880543129,2020-02-12 11:29:00,2.1708157212299084,1.0,1.439008,0.668876,0,2.165415224609794,1.5
615,615,P424,lab,breathing,5,0.8030497880543129,2020-02-12 11:30:00,0.053650809890808566,1.0,1.439008,0.668876,0,1.3213883782202598,1.3213883782202598
616,616,P424,lab,squats,1,0.9034310115611022,2020-02-12 11:32:00,2.2966780366303507,5.0,4.549843,5.084335106934521,1,2.215591369405019,2.215591369405019
617,617,P424,lab,squats,2,0.9034310115611022,2020-02-12 11:33:00,2.16897225243052,5.0,5.542798,5.831702796987674,1,2.164680309181698,2.164680309181698
618,618,P424,lab,squats,3,0.9034310115611022,2020-02-12 11:34:00,2.4018705806394305,5.0,5.4251380000000005,6.222528495106621,1,2.2575273238071345,2.2575273238071345
619,619,P424,lab,squats,4,0.9034310115611022,2020-02-12 11:35:00,4.836413257017234,5.0,5.190613,5.8869086408566105,1,3.2280796726292333,3.2280796726292333
620,620,P424,lab,squats,5,0.9034310115611022,2020-02-12 11:36:00,2.5711910923593617,5.0,5.457733,6.5535705502887405,1,2.325028469688891,2.325028469688891
621,621,P424,lab,breathing,1,0.9034310115611022,2020-02-12 11:39:00,4.411730946589646,1.0,1.439008,0.668876,0,3.058776247436482,1.5
622,622,P424,lab,breathing,2,0.9034310115611022,2020-02-12 11:40:00,1.674871777022248,1.0,1.439008,0.668876,0,1.9677027077559124,1.5
623,623,P424,lab,breathing,3,0.9034310115611022,2020-02-12 11:41:00,4.4095220772236,1.0,1.439008,0.668876,0,3.0578956617838835,1.5
624,624,P424,lab,breathing,4,0.9034310115611022,2020-02-12 11:42:00,1.3392586219447749,1.0,1.439008,0.668876,0,1.8339075029658818,1.5
625,625,P424,lab,breathing,5,0.9034310115611022,2020-02-12 11:43:00,0.025594333533266702,1.0,1.439008,0.668876,0,1.3102034114120389,1.3102034114120389
